date,country,mportret,mportretx
20040831,INDONESIA,0.0005386486,-0.006334312
20040930,INDONESIA,0.095353946,0.095353946
20041029,INDONESIA,0.0510174364,0.0508985498
20041130,INDONESIA,0.1475567936,0.1420802371
20041230,INDONESIA,0.0316756966,0.0264965595
20050131,INDONESIA,0.0480908889,0.0480908889
20050228,INDONESIA,0.0285810984,0.0285810984
20050331,INDONESIA,0.0049230281,0.0035712562
20050429,INDONESIA,-0.045597163,-0.046984989
20050531,INDONESIA,0.0581055682,0.057047153
20050630,INDONESIA,0.0390398392,0.0263175796
20050729,INDONESIA,0.064644501,0.0525177721
20050831,INDONESIA,-0.10841653,-0.109190136
20050930,INDONESIA,0.0265300951,0.0264834327
20051031,INDONESIA,-0.028819355,-0.031950951
20051130,INDONESIA,0.0326485835,0.0315853315
20051229,INDONESIA,0.0623927772,0.061576964
20060130,INDONESIA,0.0553918301,0.0553918301
20060228,INDONESIA,-0.000347293,-0.000347293
20060329,INDONESIA,0.0761101724,0.0761101724
20060428,INDONESIA,0.0998434224,0.0988724128
20060531,INDONESIA,-0.088777601,-0.090157867
20060630,INDONESIA,-0.002857711,-0.013684854
20060731,INDONESIA,0.0444820104,0.0334317807
20060831,INDONESIA,0.0573289672,0.0571761362
20060929,INDONESIA,0.076551961,0.0752129
20061031,INDONESIA,0.0283286437,0.0267107386
20061130,INDONESIA,0.0799677723,0.0786525386
20061228,INDONESIA,0.0487467659,0.0477518897
20070131,INDONESIA,-0.019145521,-0.019145521
20070228,INDONESIA,-0.017944263,-0.017944263
20070330,INDONESIA,0.0567571918,0.0567571918
20070430,INDONESIA,0.0937432185,0.0898024742
20070531,INDONESIA,0.0201397492,0.0189568378
20070629,INDONESIA,0.0361105136,0.0252784794
20070731,INDONESIA,0.0971398972,0.0919323159
20070831,INDONESIA,-0.063706124,-0.064136132
20070928,INDONESIA,0.0732507963,0.0725898021
20071031,INDONESIA,0.1237376743,0.1229535534
20071130,INDONESIA,0.0224755467,0.0154840184
20071228,INDONESIA,0.0161468974,0.0161168294
20080131,INDONESIA,-0.050494153,-0.050494153
20080229,INDONESIA,0.0419649083,0.0406922427
20080331,INDONESIA,-0.096296309,-0.096296309
20080430,INDONESIA,-0.05933498,-0.060976441
20080530,INDONESIA,0.044326391,0.0427642561
20080630,INDONESIA,-0.031041975,-0.040986666
20080731,INDONESIA,-0.022318882,-0.029750089
20080829,INDONESIA,-0.056271695,-0.056624536
20080929,INDONESIA,-0.155410546,-0.155580078
20081031,INDONESIA,-0.312953664,-0.317130885
20081128,INDONESIA,0.0075590024,0.0066124069
20081230,INDONESIA,0.0948998067,0.0943007598
20090130,INDONESIA,-0.009282209,-0.010156051
20090227,INDONESIA,-0.041242702,-0.041242702
20090331,INDONESIA,0.1202512058,0.1196384124
20090430,INDONESIA,0.1970237442,0.196865639
20090529,INDONESIA,0.1034917691,0.1008456349
20090630,INDONESIA,0.0628839698,0.0508036099
20090731,INDONESIA,0.1531861826,0.1445654181
20090831,INDONESIA,0.0125349967,0.0121011001
20090930,INDONESIA,0.0533225576,0.0532227125
20091030,INDONESIA,-0.039543748,-0.040864999
20091130,INDONESIA,0.0212340808,0.0197459591
20091230,INDONESIA,0.0507102108,0.048380041
20100129,INDONESIA,0.0351720436,0.0350716736
20100225,INDONESIA,-0.021444564,-0.021796947
20100331,INDONESIA,0.0907715477,0.0900794432
20100430,INDONESIA,0.0690050849,0.0678470309
20100531,INDONESIA,-0.053405138,-0.054712707
20100630,INDONESIA,0.0584520993,0.0489045897
20100730,INDONESIA,0.0553443485,0.0487549023
20100831,INDONESIA,0.0051540426,0.0050592951
20100930,INDONESIA,0.1392476825,0.1376339741
20101029,INDONESIA,0.035785556,0.0340885965
20101130,INDONESIA,-0.024744818,-0.025706548
20101230,INDONESIA,0.0497972594,0.0470946526
20110131,INDONESIA,-0.079665284,-0.079846124
20110228,INDONESIA,0.0183696525,0.0183627814
20110331,INDONESIA,0.0631892181,0.0622710276
20110429,INDONESIA,0.0385697122,0.0380354991
20110531,INDONESIA,0.0077762488,0.0041283537
20110630,INDONESIA,0.0229716789,0.0138152696
20110729,INDONESIA,0.0652716606,0.0607108899
20110826,INDONESIA,-0.069550468,-0.06983678
20110930,INDONESIA,-0.074592829,-0.075445063
20111031,INDONESIA,0.0707692129,0.0693737095
20111130,INDONESIA,-0.011187225,-0.011908914
20111230,INDONESIA,0.0284740546,0.0268010089
20120131,INDONESIA,0.0332770245,0.0332770245
20120229,INDONESIA,0.0228942951,0.0228942951
20120330,INDONESIA,0.0299105174,0.0299105174
20120430,INDONESIA,0.0140370884,0.0116991332
20120531,INDONESIA,-0.07697062,-0.083192338
20120629,INDONESIA,0.0365382703,0.0286486077
20120731,INDONESIA,0.0478828273,0.0450397265
20120831,INDONESIA,-0.019212611,-0.019445605
20120928,INDONESIA,0.0449415649,0.0448534079
20121031,INDONESIA,0.0233793001,0.0218069737
20121130,INDONESIA,-0.014336181,-0.014375371
20121228,INDONESIA,0.0130145998,0.0113499875
20130131,INDONESIA,0.0346037164,0.0345444779
20130228,INDONESIA,0.086159461,0.0861544183
20130328,INDONESIA,0.0321618944,0.0308416499
20130430,INDONESIA,0.0190190831,0.0167869712
20130531,INDONESIA,0.0120161623,0.0044597717
20130628,INDONESIA,-0.046842199,-0.049591705
20130731,INDONESIA,-0.040554994,-0.043053909
20130830,INDONESIA,-0.099587712,-0.10041688
20130930,INDONESIA,0.0271086447,0.0266243128
20131031,INDONESIA,0.0454884996,0.0442064013
20131129,INDONESIA,-0.054145304,-0.054585084
20131230,INDONESIA,0.0014816959,-0.000570814
20140130,INDONESIA,0.0363143192,0.0363143192
20140228,INDONESIA,0.0439941054,0.0439578996
20140328,INDONESIA,0.033078176,0.0317239667
20140430,INDONESIA,0.02034128,0.012931142
20140530,INDONESIA,0.0104838544,0.0080508812
20140630,INDONESIA,-0.00173181,-0.0057994
20140725,INDONESIA,0.0435760738,0.0423196717
20140829,INDONESIA,0.0074101169,0.0067391351
20140930,INDONESIA,0.0024764542,0.0020116622
20141031,INDONESIA,-0.00812992,-0.00938561
20141128,INDONESIA,0.0119505494,0.0113059713
20141230,INDONESIA,0.0125849012,0.0103690711
20150130,INDONESIA,0.0105870176,0.0105341765
20150227,INDONESIA,0.0280127814,0.0280127814
20150331,INDONESIA,0.0218716915,0.0188423794
20150430,INDONESIA,-0.071024089,-0.076187175
20150529,INDONESIA,0.0278416876,0.0225662992
20150630,INDONESIA,-0.055564948,-0.057168374
20150731,INDONESIA,-0.010257665,-0.010847535
20150831,INDONESIA,-0.06372333,-0.064758977
20150930,INDONESIA,-0.058574589,-0.060233821
20151030,INDONESIA,0.0702381604,0.0699807969
20151130,INDONESIA,0.0036006611,0.003047012
20151230,INDONESIA,0.0316193947,0.030737825
20160129,INDONESIA,0.0054855111,0.0054855111
20160229,INDONESIA,0.0344067782,0.0342731899
20160331,INDONESIA,0.0159189737,0.014189387
20160429,INDONESIA,0.0006339344,-0.002873596
20160531,INDONESIA,-0.002789949,-0.009919092
20160630,INDONESIA,0.0501631474,0.0464273162
20160729,INDONESIA,0.04123822,0.0409397576
20160831,INDONESIA,0.0311675265,0.0310227043
20160930,INDONESIA,-0.004831417,-0.005495129
20161031,INDONESIA,0.0108468825,0.0105557615
20161130,INDONESIA,-0.054580038,-0.054826681
20161230,INDONESIA,0.0305859458,0.0290289847
20170131,INDONESIA,-0.003216842,-0.003216842
20170228,INDONESIA,0.0211697111,0.0210478185
20170331,INDONESIA,0.0371236879,0.0328191791
20170428,INDONESIA,0.0230776583,0.0206614087
20170531,INDONESIA,0.0166326574,0.008815321
20170622,INDONESIA,0.0163705111,0.0143973381
20170731,INDONESIA,0.0022017812,0.0006167928
20170831,INDONESIA,0.0039770762,0.0038591244
20170929,INDONESIA,0.0059714988,0.0059040734
20171031,INDONESIA,0.0168850845,0.0161266408
20171130,INDONESIA,-0.008000228,-0.009443817
20171229,INDONESIA,0.0684387838,0.0678754942
20180131,INDONESIA,0.0369650632,0.0369650632
20180228,INDONESIA,-0.00328013,-0.003374314
20180329,INDONESIA,-0.060944869,-0.06338134
20180430,INDONESIA,-0.029303688,-0.034335333
20180531,INDONESIA,0.0056339332,-0.00280765
20180629,INDONESIA,-0.030248398,-0.032846873
20180731,INDONESIA,0.0207474984,0.0194899896
20180831,INDONESIA,0.0086374625,0.0085838146
20180928,INDONESIA,-0.004454196,-0.004589937
20181031,INDONESIA,-0.027907932,-0.02893275
20181130,INDONESIA,0.0390753705,0.0381713351
20181228,INDONESIA,0.022905834,0.0219862647
20190131,INDONESIA,0.0559588113,0.0559243513
20190228,INDONESIA,-0.017501464,-0.017501464
20190329,INDONESIA,0.0072803533,0.0071331684
19930730,INDIA,0.0484850855,0.0463881272
19930830,INDIA,0.1637581443,0.1636680081
19930930,INDIA,0.0776866847,0.0773113195
19931029,INDIA,-0.024645946,-0.024645946
19931126,INDIA,0.2307470387,0.2307470387
19931213,INDIA,0.1000231472,0.1000002501
19940131,INDIA,0.2194125163,0.2194125163
19940228,INDIA,0.0449816222,0.0449816222
19940331,INDIA,-0.117073385,-0.117073385
19940429,INDIA,-0.009315221,-0.009362849
19940531,INDIA,-0.019446602,-0.0195472
19940630,INDIA,0.0545319593,0.0532709732
19940725,INDIA,0.0079885516,0.0067439876
19940829,INDIA,0.0064887443,0.0063994463
19940930,INDIA,-0.015417902,-0.015417902
19941031,INDIA,-0.259254428,-0.259370233
19941130,INDIA,-0.014889021,-0.014895608
19941228,INDIA,-0.072380905,-0.072486423
19950131,INDIA,-0.080410951,-0.080590376
19950228,INDIA,-0.049827654,-0.049926349
19950331,INDIA,-0.02478098,-0.024914976
19950428,INDIA,-0.042055556,-0.042229847
19950531,INDIA,0.0532528704,0.051849858
19950630,INDIA,-0.015490163,-0.016662759
19950728,INDIA,0.0406784902,0.040367595
19950831,INDIA,-0.03560585,-0.03617447
19950929,INDIA,0.0157758348,0.0154828316
19951031,INDIA,-0.01682837,-0.016947724
19951130,INDIA,-0.127557664,-0.127606221
19951222,INDIA,0.0500261731,0.0496094127
19960131,INDIA,-0.050939163,-0.051091029
19960229,INDIA,0.162354627,0.162354627
19960327,INDIA,-0.007238637,-0.007238637
19960430,INDIA,0.1355879325,0.1342952872
19960531,INDIA,-0.041830835,-0.043298612
19960628,INDIA,0.0386093315,0.03714595
19960731,INDIA,-0.076851433,-0.079158187
19960830,INDIA,-0.007104477,-0.009424526
19960930,INDIA,-0.109463899,-0.10952322
19961031,INDIA,-0.024350962,-0.024436968
19961129,INDIA,-0.082777076,-0.083650241
19961224,INDIA,0.0666391927,0.066554872
19970131,INDIA,0.079223246,0.079223246
19970228,INDIA,0.068833444,0.0686130056
19970331,INDIA,-0.058878581,-0.059023891
19970430,INDIA,0.1152329201,0.1135095498
19970530,INDIA,-0.009376347,-0.011737106
19970630,INDIA,0.155684968,0.1517925281
19970731,INDIA,0.0273674735,0.024677831
19970829,INDIA,-0.096321729,-0.099321032
19970930,INDIA,0.0079814472,0.0076057578
19971030,INDIA,-0.021102649,-0.02167101
19971128,INDIA,-0.068803587,-0.068903871
19971231,INDIA,0.0090589379,0.0088812492
19980129,INDIA,-0.117359267,-0.117380276
19980227,INDIA,0.1101719044,0.109827838
19980331,INDIA,0.0832255422,0.0820986046
19980430,INDIA,0.0586301375,0.0563900039
19980529,INDIA,-0.056102426,-0.057164264
19980630,INDIA,-0.143383012,-0.14815681
19980731,INDIA,0.0056479645,0.0037318613
19980831,INDIA,-0.037725478,-0.04369545
19980930,INDIA,0.0381368991,0.0380021792
19981030,INDIA,-0.067549782,-0.068005508
19981130,INDIA,-0.0039382,-0.004235636
19981231,INDIA,0.075307444,0.075256092
19990129,INDIA,0.0529122012,0.0529122012
19990226,INDIA,-0.025001183,-0.025257176
19990331,INDIA,0.1259990677,0.1250442456
19990429,INDIA,-0.125029792,-0.125280097
19990531,INDIA,0.1953988773,0.1918328825
19990630,INDIA,0.0527798203,0.0487662362
19990730,INDIA,0.1120205886,0.1093159602
19990831,INDIA,0.1243471689,0.1191098629
19990930,INDIA,0.0148299362,0.0144934668
19991029,INDIA,-0.046140638,-0.046288978
19991130,INDIA,0.0749425397,0.0746668928
19991230,INDIA,0.1197004233,0.1195268835
20000131,INDIA,0.0790378939,0.0755265903
20000229,INDIA,0.10348633,0.103250226
20000331,INDIA,-0.118191261,-0.119619751
20000428,INDIA,-0.178968823,-0.182164643
20000531,INDIA,-0.091565137,-0.09208272
20000630,INDIA,0.1085002268,0.1080453409
20000731,INDIA,-0.100049129,-0.101160275
20000831,INDIA,0.0617183465,0.0614408956
20000929,INDIA,-0.078114133,-0.08384044
20001031,INDIA,-0.045340985,-0.045737547
20001130,INDIA,0.0558754066,0.0557935539
20001229,INDIA,-0.001485196,-0.00151576
20010131,INDIA,0.0892536116,0.0892215622
20010228,INDIA,-0.021188652,-0.021228986
20010330,INDIA,-0.204997298,-0.205809109
20010430,INDIA,-0.003520263,-0.005448476
20010531,INDIA,0.0638046697,0.0608365113
20010629,INDIA,-0.068697548,-0.070981744
20010731,INDIA,-0.030990397,-0.035448076
20010831,INDIA,-0.013706942,-0.020393261
20010928,INDIA,-0.135648554,-0.14124929
20011031,INDIA,0.0607913925,0.0600777568
20011129,INDIA,0.1146246938,0.1139771434
20011231,INDIA,-0.002586755,-0.002682722
20020131,INDIA,0.0212230878,0.0151808405
20020228,INDIA,0.0902179285,0.0900537489
20020328,INDIA,0.0256383754,0.0252917617
20020430,INDIA,0.0133339055,0.0120008091
20020531,INDIA,-0.038195806,-0.039764081
20020628,INDIA,0.0350837627,0.0335704304
20020731,INDIA,-0.079720179,-0.085207534
20020830,INDIA,0.0505964682,0.0429995394
20020930,INDIA,-0.057871949,-0.062394435
20021031,INDIA,-0.001352645,-0.002761292
20021129,INDIA,0.0712107074,0.0709997145
20021231,INDIA,0.0411669973,0.0406076872
20030131,INDIA,-0.022118453,-0.02738016
20030228,INDIA,0.0156523555,0.0146306294
20030331,INDIA,-0.079336067,-0.079586627
20030430,INDIA,-0.006092771,-0.0076979
20030530,INDIA,0.1573594807,0.1543127057
20030630,INDIA,0.1128645779,0.1096375762
20030731,INDIA,0.0588201784,0.0526498767
20030829,INDIA,0.1786072343,0.1737793107
20030930,INDIA,0.0458420358,0.0387529242
20031031,INDIA,0.0703148606,0.0693926252
20031128,INDIA,0.060329107,0.0599573544
20031231,INDIA,0.1894168592,0.1885633288
20040130,INDIA,-0.04967385,-0.050862054
20040227,INDIA,-0.00606477,-0.008523115
20040331,INDIA,0.008535806,0.008395791
20040430,INDIA,0.0282464763,0.027822901
20040531,INDIA,-0.181280289,-0.183911418
20040630,INDIA,0.0196843418,0.0148481026
20040730,INDIA,0.0876867083,0.0835732826
20040831,INDIA,0.0230023798,0.0187380336
20040930,INDIA,0.0769387173,0.0728836417
20041029,INDIA,0.0156177078,0.0152208814
20041130,INDIA,0.0989326033,0.0981249529
20041231,INDIA,0.0930763795,0.0894596055
20050131,INDIA,-0.015664044,-0.016326549
20050228,INDIA,0.0344284137,0.0333644597
20050331,INDIA,-0.034322917,-0.034566198
20050429,INDIA,-0.040973648,-0.041369394
20050531,INDIA,0.0841817905,0.0824856598
20050630,INDIA,0.0442662617,0.0401258387
20050729,INDIA,0.0648577045,0.0626992626
20050831,INDIA,0.051566595,0.0494228809
20050930,INDIA,0.0727020862,0.0685196831
20051031,INDIA,-0.089581695,-0.090096571
20051130,INDIA,0.1176630911,0.1173716142
20051230,INDIA,0.0681650339,0.0659848246
20060131,INDIA,0.0433162459,0.0389408213
20060228,INDIA,0.0275438289,0.0260594036
20060331,INDIA,0.0990801607,0.0985185167
20060428,INDIA,0.0459731349,0.0455090329
20060531,INDIA,-0.125488911,-0.1265673
20060630,INDIA,-0.025373778,-0.0285876
20060731,INDIA,-0.000564053,-0.002657146
20060831,INDIA,0.0929642519,0.0912701227
20060929,INDIA,0.065807544,0.0634209061
20061031,INDIA,0.045532646,0.0451507794
20061130,INDIA,0.0526629519,0.0523476752
20061229,INDIA,0.0039090005,0.0019288822
20070131,INDIA,0.0339539015,0.0318199949
20070228,INDIA,-0.077918008,-0.079700888
20070330,INDIA,0.0114605832,0.0091221465
20070430,INDIA,0.0765447717,0.0759699771
20070531,INDIA,0.0588109588,0.0585021813
20070629,INDIA,0.0206009497,0.0184664088
20070731,INDIA,0.052274031,0.0511094615
20070831,INDIA,-0.008706268,-0.010071163
20070928,INDIA,0.1422944768,0.1405258123
20071031,INDIA,0.2059805867,0.2055943165
20071130,INDIA,-0.006627723,-0.006915804
20071231,INDIA,0.1078574834,0.1069946534
20080131,INDIA,-0.192163825,-0.193409981
20080229,INDIA,0.0040538891,0.0030369409
20080331,INDIA,-0.119896861,-0.122252732
20080430,INDIA,0.1211685663,0.1206658175
20080530,INDIA,-0.063670179,-0.064989549
20080630,INDIA,-0.187484662,-0.188550966
20080731,INDIA,0.0842065784,0.0813649321
20080829,INDIA,0.0068528975,0.0052889831
20080930,INDIA,-0.129582145,-0.131025928
20081031,INDIA,-0.281344315,-0.28181223
20081128,INDIA,-0.063138575,-0.063278767
20081231,INDIA,0.1177661289,0.1162175295
20090130,INDIA,-0.047145715,-0.048516572
20090227,INDIA,-0.044999232,-0.045858217
20090331,INDIA,0.0783880363,0.0779115829
20090429,INDIA,0.1634839657,0.1630999216
20090529,INDIA,0.3601065018,0.3597076046
20090630,INDIA,-0.022007032,-0.024009963
20090731,INDIA,0.0811563542,0.0783712859
20090831,INDIA,0.0238284159,0.0226072902
20090930,INDIA,0.077436002,0.075549551
20091030,INDIA,-0.064066061,-0.064678104
20091130,INDIA,0.076757314,0.0764440736
20091231,INDIA,0.0463080174,0.0454179369
20100129,INDIA,-0.031074021,-0.031311252
20100226,INDIA,-0.008227218,-0.008953739
20100331,INDIA,0.0414700174,0.0406859459
20100430,INDIA,0.0151286984,0.0143766343
20100531,INDIA,-0.033521421,-0.035172492
20100630,INDIA,0.0475117681,0.0442104587
20100730,INDIA,0.0178508207,0.0158635435
20100831,INDIA,0.0082322909,0.007121154
20100930,INDIA,0.0844304015,0.081779048
20101029,INDIA,0.002332469,0.0018780481
20101130,INDIA,-0.052073455,-0.052570201
20101231,INDIA,0.0338091596,0.0326565769
20110131,INDIA,-0.098782992,-0.099204663
20110228,INDIA,-0.044198693,-0.045047493
20110331,INDIA,0.0811512207,0.0807355901
20110429,INDIA,0.0050186019,0.0046184697
20110531,INDIA,-0.031088695,-0.032324171
20110630,INDIA,0.0047656962,0.0015991427
20110729,INDIA,-0.015039062,-0.017005014
20110830,INDIA,-0.084187976,-0.085786498
20110930,INDIA,-0.016650893,-0.018626235
20111031,INDIA,0.0467794124,0.0462200736
20111130,INDIA,-0.090431661,-0.090858973
20111230,INDIA,-0.058118851,-0.058268516
20120131,INDIA,0.1356272999,0.1333187575
20120229,INDIA,0.0496052598,0.0488877699
20120330,INDIA,-0.021353521,-0.023033743
20120430,INDIA,-0.006977016,-0.007251252
20120531,INDIA,-0.059344163,-0.061000881
20120629,INDIA,0.0623353797,0.0588828586
20120731,INDIA,-0.010357405,-0.012830248
20120831,INDIA,0.0000145397,-0.001875968
20120928,INDIA,0.081512371,0.0797715195
20121031,INDIA,-0.014246215,-0.014816051
20121130,INDIA,0.0408732387,0.0398880119
20121231,INDIA,0.0180395557,0.0173339906
20130131,INDIA,0.014685546,0.0142594949
20130228,INDIA,-0.069505649,-0.070368204
20130328,INDIA,-0.021431864,-0.023939899
20130430,INDIA,0.0413067759,0.0410213432
20130531,INDIA,0.0067879254,0.0042602143
20130628,INDIA,-0.039328407,-0.041679439
20130731,INDIA,-0.023581987,-0.026603494
20130830,INDIA,-0.035321952,-0.036830711
20130930,INDIA,0.0540083736,0.0514492476
20131031,INDIA,0.0790437817,0.0780567882
20131129,INDIA,-0.006316115,-0.006787191
20131231,INDIA,0.0348832245,0.0334307436
20140131,INDIA,-0.038861128,-0.042714276
20140228,INDIA,0.0228638416,0.0213479674
20140331,INDIA,0.0786701563,0.0775316142
20140430,INDIA,0.0092522036,0.009077948
20140530,INDIA,0.1205351509,0.1192949406
20140630,INDIA,0.0745391421,0.0721117864
20140731,INDIA,-0.000220818,-0.003943882
20140828,INDIA,0.0270592819,0.0253570824
20140930,INDIA,0.0141321403,0.0123454098
20141031,INDIA,0.0338851363,0.0332026209
20141128,INDIA,0.0261034814,0.0257610598
20141231,INDIA,-0.015053115,-0.01558263
20150130,INDIA,0.050453485,0.0500676024
20150227,INDIA,0.0090151885,0.0083357619
20150331,INDIA,-0.026069643,-0.028084104
20150430,INDIA,-0.026848969,-0.026954217
20150529,INDIA,0.0350436493,0.0340685421
20150630,INDIA,-0.010088476,-0.018254118
20150731,INDIA,0.0346358882,0.0320744693
20150831,INDIA,-0.063647035,-0.06470486
20150930,INDIA,-0.003888591,-0.005559161
20151030,INDIA,0.0182600162,0.0160676707
20151130,INDIA,-0.005550283,-0.006267093
20151231,INDIA,0.0128559008,0.0127022394
20160129,INDIA,-0.061192834,-0.063279157
20160229,INDIA,-0.081803296,-0.083483145
20160331,INDIA,0.107853922,0.1027241498
20160429,INDIA,0.023098032,0.0218733204
20160531,INDIA,0.0216858083,0.0201867304
20160630,INDIA,0.0386863928,0.0363496009
20160729,INDIA,0.0551038378,0.0534410072
20160831,INDIA,0.0195179692,0.0180370503
20160930,INDIA,-0.007703577,-0.008849042
20161030,INDIA,0.0243909286,0.0239055985
20161130,INDIA,-0.050017474,-0.050834773
20161230,INDIA,-0.015905079,-0.015935948
20170131,INDIA,0.0577595174,0.0573611404
20170228,INDIA,0.0463951313,0.044189987
20170331,INDIA,0.0361426361,0.0323493134
20170428,INDIA,0.0291554823,0.028280956
20170531,INDIA,0.0050310247,0.0042329442
20170630,INDIA,-0.001296913,-0.003474336
20170731,INDIA,0.0561680209,0.0531146164
20170831,INDIA,-0.004148666,-0.005331566
20170929,INDIA,-0.00879593,-0.010040083
20171031,INDIA,0.0767550429,0.0763753675
20171130,INDIA,0.003017385,0.0021965159
20171229,INDIA,0.0405104641,0.0404722475
20180131,INDIA,0.0091655865,0.0086368148
20180228,INDIA,-0.038564525,-0.040557573
20180328,INDIA,-0.042630289,-0.044572862
20180430,INDIA,0.0695229436,0.0692702958
20180531,INDIA,-0.025770652,-0.02707645
20180629,INDIA,-0.023964092,-0.025227584
20180731,INDIA,0.0550111049,0.0528012155
20180831,INDIA,0.0383555639,0.036784367
20180928,INDIA,-0.091884618,-0.092695158
20181031,INDIA,-0.040997269,-0.042188223
20181130,INDIA,0.032258534,0.0312457505
20181231,INDIA,0.0111795478,0.0103425407
20190131,INDIA,-0.026227565,-0.026581882
20190228,INDIA,-0.003626094,-0.005308536
20190329,INDIA,0.0740440168,0.0726701305
19990730,IRELAND,0.0425811276,0.0425811276
19990831,IRELAND,0.0232885577,0.0211415987
19990930,IRELAND,-0.052127015,-0.053229547
19991029,IRELAND,-0.054715399,-0.055311316
19991130,IRELAND,0.0882801009,0.086143002
19991230,IRELAND,0.005180074,0.0046605784
20000131,IRELAND,-0.042241321,-0.042241321
20000229,IRELAND,0.0112771091,0.011201362
20000331,IRELAND,0.1605254067,0.1548166599
20000428,IRELAND,-0.011820022,-0.013757882
20000531,IRELAND,-0.071250625,-0.075328604
20000630,IRELAND,0.0051370031,0.0050720132
20000731,IRELAND,0.0065716584,0.0053774761
20000831,IRELAND,0.0850726892,0.0829705669
20000929,IRELAND,0.0714773888,0.0702646959
20001031,IRELAND,0.0202167285,0.0197274126
20001130,IRELAND,-0.025051573,-0.026442908
20001229,IRELAND,0.0199965342,0.0190164059
20010131,IRELAND,0.0273990129,0.0273990129
20010228,IRELAND,-0.006859042,-0.010091369
20010330,IRELAND,-0.052496446,-0.053974117
20010430,IRELAND,0.0597303488,0.0577274737
20010531,IRELAND,0.0842538772,0.080721808
20010629,IRELAND,0.0333520579,0.0332328678
20010731,IRELAND,-0.057478934,-0.058213958
20010831,IRELAND,-0.052942536,-0.054721558
20010928,IRELAND,-0.129340435,-0.130579178
20011031,IRELAND,0.0464721305,0.045789587
20011130,IRELAND,0.0493893738,0.0464980791
20011231,IRELAND,0.0529884625,0.0523914979
20020131,IRELAND,-0.078405822,-0.078467297
20020228,IRELAND,-0.065155009,-0.069152383
20020328,IRELAND,0.0590307504,0.0575307118
20020430,IRELAND,-0.002771034,-0.005497297
20020531,IRELAND,0.0205107587,0.0201126976
20020628,IRELAND,-0.092010238,-0.095313525
20020731,IRELAND,-0.106279992,-0.106420729
20020830,IRELAND,0.0427530981,0.0396332156
20020930,IRELAND,-0.127880555,-0.13915587
20021031,IRELAND,0.1127781865,0.1115302798
20021129,IRELAND,0.0395956734,0.0394114242
20021231,IRELAND,-0.101538457,-0.104742364
20030131,IRELAND,0.0078494675,0.0077427803
20030228,IRELAND,-0.041323793,-0.04756958
20030331,IRELAND,0.0365479284,0.0339046964
20030430,IRELAND,0.0805707242,0.0769251731
20030530,IRELAND,-0.00869675,-0.012481356
20030630,IRELAND,0.018713867,0.0137382999
20030731,IRELAND,0.0230432371,0.0230432371
20030829,IRELAND,0.0418345621,0.0382367939
20030930,IRELAND,-0.030548255,-0.032274411
20031031,IRELAND,0.0572440882,0.0562488417
20031128,IRELAND,-0.014866058,-0.015055838
20031231,IRELAND,0.0514504039,0.0472660121
20040130,IRELAND,0.0326890648,0.0326890648
20040227,IRELAND,-0.016207526,-0.016207526
20040331,IRELAND,0.0214270817,0.0135221036
20040430,IRELAND,0.0321570807,0.029983913
20040531,IRELAND,-0.013260081,-0.014936339
20040630,IRELAND,0.0531119389,0.0479695732
20040730,IRELAND,-0.017337161,-0.017337161
20040831,IRELAND,0.0210333976,0.0179403467
20040930,IRELAND,0.0272684996,0.0256295938
20041029,IRELAND,0.0130113126,0.0118607251
20041130,IRELAND,0.0510107289,0.0508381082
20041231,IRELAND,0.0448454474,0.0413090052
20050131,IRELAND,0.025039903,0.025039903
20050228,IRELAND,-0.032099241,-0.032099241
20050331,IRELAND,-0.038503495,-0.04535655
20050429,IRELAND,-0.018305639,-0.021229995
20050531,IRELAND,0.0741215019,0.0729301047
20050630,IRELAND,0.0602062634,0.0558055154
20050729,IRELAND,0.0396798735,0.0396798735
20050831,IRELAND,-0.01825806,-0.020863619
20050930,IRELAND,0.020604296,0.018953964
20051031,IRELAND,-0.034200829,-0.035206951
20051130,IRELAND,0.0506547786,0.0495225407
20051230,IRELAND,0.0729857303,0.0706250027
20060131,IRELAND,0.0248621179,0.0248621179
20060228,IRELAND,0.0459396505,0.0456801023
20060331,IRELAND,0.0266658995,0.0201996026
20060428,IRELAND,-0.020029622,-0.022293086
20060531,IRELAND,-0.039644303,-0.04230208
20060630,IRELAND,-0.00394339,-0.008031429
20060731,IRELAND,-0.007643561,-0.008301129
20060831,IRELAND,0.0798160056,0.0770643782
20060929,IRELAND,0.0282709914,0.026687372
20061031,IRELAND,0.0376197418,0.0363688711
20061130,IRELAND,0.0080530057,0.0057529105
20061229,IRELAND,0.088401174,0.087364203
20070131,IRELAND,-0.022363584,-0.024784016
20070228,IRELAND,0.0252436646,0.0252436646
20070330,IRELAND,0.0018364605,-0.004748448
20070430,IRELAND,0.0106185167,0.0085006379
20070531,IRELAND,0.0459268316,0.0446300577
20070629,IRELAND,-0.051978589,-0.055458619
20070731,IRELAND,-0.083466514,-0.083466514
20070831,IRELAND,-0.013258984,-0.015505738
20070928,IRELAND,-0.059593127,-0.06133604
20071031,IRELAND,-0.000892153,-0.002081748
20071130,IRELAND,-0.084850638,-0.08800348
20071231,IRELAND,-0.034481783,-0.035798525
20080131,IRELAND,-0.040762039,-0.040762039
20080229,IRELAND,-0.032964743,-0.038384045
20080331,IRELAND,-0.037571539,-0.041815841
20080430,IRELAND,0.0244379333,0.0205263541
